hour,group1,group2,group3,group4,group5
3193,375852,93963,187926,140944,140944
3194,358399,89600,179199,134400,134400
3195,353942,88485,176971,132728,132728
3196,340790,85197,170395,127796,127796
3197,343269,85817,171634,128726,128726
3198,391202,97801,195601,146701,146701
3199,409361,102340,204681,153510,153510
3200,452608,113152,226304,169728,169728
3201,469608,117402,234804,176103,176103
3202,520436,130109,260218,195163,195163
3203,542853,135713,271426,203570,203570
3204,562486,140622,281243,210932,210932
3205,585497,146374,292749,219561,219561
3206,618193,154548,309097,231822,231822
3207,634716,158679,317358,238019,238019
3208,661077,165269,330539,247904,247904
3209,663432,165858,331716,248787,248787
3210,657498,164375,328749,246562,246562
3211,618639,154660,309319,231990,231990
3212,647230,161807,323615,242711,242711
3213,667523,166881,333762,250321,250321
3214,204196,51049,102098,76573,76573
3215,197683,49421,98842,74131,74131
3216,178847,44712,89424,67068,67068
3217,193361,48340,96681,72510,72510
3218,187846,46962,93923,70442,70442
3219,228097,57024,114048,85536,85536
3220,208053,52013,104027,78020,78020
3221,223763,55941,111881,83911,83911
3222,262716,65679,131358,98518,98518
3223,254630,63658,127315,95486,95486
3224,271136,67784,135568,101676,101676
3225,310952,77738,155476,116607,116607
3226,303107,75777,151553,113665,113665
3227,291790,72948,145895,109421,109421
3228,296760,74190,148380,111285,111285
3229,294850,73712,147425,110569,110569
3230,317683,79421,158842,119131,119131
3231,299582,74895,149791,112343,112343
3232,312419,78105,156209,117157,117157
3233,292583,73146,146291,109719,109719
3234,298242,74561,149121,111841,111841
3235,266173,66543,133087,99815,99815
3236,243216,60804,121608,91206,91206
3237,256507,64127,128253,96190,96190
3238,273699,68425,136850,102637,102637
3239,271224,67806,135612,101709,101709
3240,317240,79310,158620,118965,118965
3241,320528,80132,160264,120198,120198
3242,367140,91785,183570,137678,137678
3243,450728,112682,225364,169023,169023
3244,569766,142442,284883,213662,213662
3245,696406,174101,348203,261152,261152
3246,700920,175230,350460,262845,262845
3247,701954,175488,350977,263233,263233
3248,660324,165081,330162,247622,247622
3249,783620,195905,391810,293857,293857
3250,774610,193653,387305,290479,290479
3251,751193,187798,375596,281697,281697
3252,738519,184630,369259,276945,276945
3253,647641,161910,323820,242865,242865
3254,592231,148058,296115,222087,222087
3255,588880,147220,294440,220830,220830
3256,543978,135995,271989,203992,203992
3257,511502,127876,255751,191813,191813
3258,463075,115769,231538,173653,173653
3259,399840,99960,199920,149940,149940
3260,336860,84215,168430,126322,126322
3261,355892,88973,177946,133460,133460
3262,349930,87483,174965,131224,131224
3263,340022,85006,170011,127508,127508
3264,374068,93517,187034,140275,140275
3265,381456,95364,190728,143046,143046
3266,432748,108187,216374,162281,162281
3267,500784,125196,250392,187794,187794
3268,641488,160372,320744,240558,240558
3269,771632,192908,385816,289362,289362
3270,812553,203138,406277,304707,304707
3271,763289,190822,381644,286233,286233
3272,759667,189917,379833,284875,284875
3273,746086,186521,373043,279782,279782
3274,792764,198191,396382,297287,297287
3275,859881,214970,429941,322455,322455
3276,739394,184849,369697,277273,277273
3277,691671,172918,345835,259377,259377
3278,640475,160119,320237,240178,240178
3279,587127,146782,293564,220173,220173
3280,563064,140766,281532,211149,211149
3281,556194,139048,278097,208573,208573
3282,513544,128386,256772,192579,192579
3283,443845,110961,221922,166442,166442
3284,396772,99193,198386,148789,148789
3285,397106,99277,198553,148915,148915
3286,376627,94157,188314,141235,141235
3287,370954,92739,185477,139108,139108
3288,373348,93337,186674,140006,140006
3289,409703,102426,204851,153639,153639
3290,450772,112693,225386,169040,169040
3291,516141,129035,258070,193553,193553
3292,652688,163172,326344,244758,244758
3293,769956,192489,384978,288733,288733
3294,785800,196450,392900,294675,294675
3295,753692,188423,376846,282635,282635
3296,756870,189217,378435,283826,283826
3297,819094,204774,409547,307160,307160
3298,890833,222708,445417,334062,334062
3299,899650,224913,449825,337369,337369
3300,872778,218195,436389,327292,327292
3301,713491,178373,356746,267559,267559
3302,593513,148378,296756,222567,222567
3303,613180,153295,306590,229943,229943
3304,624223,156056,312112,234084,234084
3305,552430,138107,276215,207161,207161
3306,479576,119894,239788,179841,179841
3307,474214,118554,237107,177830,177830
3308,395621,98905,197810,148358,148358
3309,422066,105516,211033,158275,158275
3310,437314,109328,218657,163993,163993
3311,412304,103076,206152,154614,154614
3312,415410,103852,207705,155779,155779
3313,446085,111521,223043,167282,167282
3314,506320,126580,253160,189870,189870
3315,565724,141431,282862,212147,212147
3316,683776,170944,341888,256416,256416
3317,797437,199359,398718,299039,299039
3318,801150,200288,400575,300431,300431
3319,768138,192035,384069,288052,288052
3320,824162,206041,412081,309061,309061
3321,821146,205286,410573,307930,307930
3322,765476,191369,382738,287053,287053
3323,863255,215814,431628,323721,323721
3324,803384,200846,401692,301269,301269
3325,674174,168543,337087,252815,252815
3326,603149,150787,301574,226181,226181
3327,613094,153274,306547,229910,229910
3328,617279,154320,308640,231480,231480
3329,573233,143308,286616,214962,214962
3330,511486,127871,255743,191807,191807
3331,504808,126202,252404,189303,189303
3332,416255,104064,208127,156096,156096
3333,416908,104227,208454,156341,156341
3334,406598,101650,203299,152474,152474
3335,411541,102885,205771,154328,154328
3336,401874,100468,200937,150703,150703
3337,423371,105843,211686,158764,158764
3338,477534,119384,238767,179075,179075
3339,561058,140265,280529,210397,210397
3340,641562,160390,320781,240586,240586
3341,765380,191345,382690,287017,287017
3342,788008,197002,394004,295503,295503
3343,735909,183977,367955,275966,275966
3344,764986,191246,382493,286870,286870
3345,755937,188984,377969,283476,283476
3346,803458,200864,401729,301297,301297
3347,824684,206171,412342,309257,309257
3348,718753,179688,359377,269532,269532
3349,657716,164429,328858,246644,246644
3350,561692,140423,280846,210634,210634
3351,574799,143700,287400,215550,215550
3352,534905,133726,267453,200589,200589
3353,539291,134823,269645,202234,202234
3354,465643,116411,232821,174616,174616
3355,384106,96027,192053,144040,144040
3356,361951,90488,180975,135732,135732
3357,331771,82943,165885,124414,124414
3358,355973,88993,177986,133490,133490
3359,321667,80417,160834,120625,120625
3360,308100,77025,154050,115538,115538
3361,338286,84572,169143,126857,126857
3362,297211,74303,148606,111454,111454
3363,311318,77830,155659,116744,116744
3364,347652,86913,173826,130370,130370
3365,351965,87991,175983,131987,131987
3366,355998,89000,177999,133499,133499
3367,371026,92757,185513,139135,139135
3368,368066,92016,184033,138025,138025
3369,358667,89667,179333,134500,134500
3370,356568,89142,178284,133713,133713
3371,379955,94989,189978,142483,142483
3372,409486,102372,204743,153557,153557
3373,408057,102014,204029,153021,153021
3374,362206,90551,181103,135827,135827
3375,352548,88137,176274,132206,132206
3376,336514,84128,168257,126193,126193
3377,363227,90807,181613,136210,136210
3378,322041,80510,161020,120765,120765
3379,321652,80413,160826,120620,120620
3380,283374,70844,141687,106265,106265
3381,278892,69723,139446,104585,104585
3382,294824,73706,147412,110559,110559
3383,284358,71089,142179,106634,106634
3384,271605,67901,135802,101852,101852
3385,277176,69294,138588,103941,103941
3386,273560,68390,136780,102585,102585
3387,289526,72382,144763,108572,108572
3388,301554,75388,150777,113083,113083
3389,332160,83040,166080,124560,124560
3390,324743,81186,162372,121779,121779
3391,359657,89914,179828,134871,134871
3392,332189,83047,166095,124571,124571
3393,373630,93408,186815,140111,140111
3394,315895,78974,157947,118461,118461
3395,271037,67759,135518,101639,101639
3396,302915,75729,151457,113593,113593
3397,292995,73249,146497,109873,109873
3398,328059,82015,164030,123022,123022
3399,278192,69548,139096,104322,104322
3400,276995,69249,138498,103873,103873
3401,286659,71665,143329,107497,107497
3402,304443,76111,152222,114166,114166
3403,284515,71129,142258,106693,106693
3404,255586,63896,127793,95845,95845
3405,289958,72490,144979,108734,108734
3406,311129,77782,155565,116673,116673
3407,350188,87547,175094,131320,131320
3408,302230,75558,151115,113336,113336
3409,352944,88236,176472,132354,132354
3410,394722,98680,197361,148021,148021
3411,538259,134565,269130,201847,201847
3412,621802,155451,310901,233176,233176
3413,759664,189916,379832,284874,284874
3414,781556,195389,390778,293083,293083
3415,797098,199274,398549,298912,298912
3416,763036,190759,381518,286139,286139
3417,845547,211387,422773,317080,317080
3418,880378,220094,440189,330142,330142
3419,826674,206668,413337,310003,310003
3420,741732,185433,370866,278150,278150
3421,725500,181375,362750,272062,272062
3422,628618,157155,314309,235732,235732
3423,624062,156015,312031,234023,234023
3424,627924,156981,313962,235472,235472
3425,581611,145403,290805,218104,218104
3426,527714,131929,263857,197893,197893
3427,449282,112321,224641,168481,168481
3428,434559,108640,217279,162960,162960
3429,417861,104465,208931,156698,156698
3430,434663,108666,217331,162999,162999
3431,448068,112017,224034,168026,168026
3432,457014,114253,228507,171380,171380
3433,468715,117179,234357,175768,175768
3434,515334,128834,257667,193250,193250
3435,579884,144971,289942,217457,217457
3436,687917,171979,343958,257969,257969
3437,805898,201475,402949,302212,302212
3438,850124,212531,425062,318797,318797
3439,794404,198601,397202,297902,297902
3440,786948,196737,393474,295106,295106
3441,833091,208273,416545,312409,312409
3442,858702,214676,429351,322013,322013
3443,865469,216367,432734,324551,324551
3444,840535,210134,420267,315201,315201
3445,749774,187443,374887,281165,281165
3446,666731,166683,333365,250024,250024
3447,660079,165020,330040,247530,247530
3448,667445,166861,333722,250292,250292
3449,586486,146621,293243,219932,219932
3450,535593,133898,267797,200847,200847
3451,443366,110841,221683,166262,166262
3452,415498,103874,207749,155812,155812
3453,416709,104177,208354,156266,156266
3454,457812,114453,228906,171680,171680
3455,415103,103776,207552,155664,155664
3456,424480,106120,212240,159180,159180
3457,458055,114514,229027,171771,171771
3458,482592,120648,241296,180972,180972
3459,593559,148390,296779,222585,222585
3460,698855,174714,349427,262071,262071
3461,733171,183293,366585,274939,274939
3462,881734,220433,440867,330650,330650
3463,803784,200946,401892,301419,301419
3464,843482,210871,421741,316306,316306
3465,835476,208869,417738,313304,313304
3466,912914,228229,456457,342343,342343
3467,922717,230679,461358,346019,346019
3468,830680,207670,415340,311505,311505
3469,760250,190063,380125,285094,285094
3470,687275,171819,343638,257728,257728
3471,697032,174258,348516,261387,261387
3472,645988,161497,322994,242246,242246
3473,601742,150435,300871,225653,225653
3474,535195,133799,267598,200698,200698
3475,629263,157316,314631,235974,235974
3476,401832,100458,200916,150687,150687
3477,414826,103706,207413,155560,155560
3478,452481,113120,226241,169680,169680
3479,454331,113583,227165,170374,170374
3480,405905,101476,202953,152214,152214
3481,447296,111824,223648,167736,167736
3482,501723,125431,250861,188146,188146
3483,606116,151529,303058,227293,227293
3484,657290,164323,328645,246484,246484
3485,794880,198720,397440,298080,298080
3486,854928,213732,427464,320598,320598
3487,742149,185537,371074,278306,278306
3488,823651,205913,411826,308869,308869
3489,818988,204747,409494,307120,307120
3490,928654,232164,464327,348245,348245
3491,883625,220906,441813,331359,331359
3492,829762,207441,414881,311161,311161
3493,723561,180890,361780,271335,271335
3494,667354,166838,333677,250258,250258
3495,727339,181835,363670,272752,272752
3496,676279,169070,338139,253605,253605
3497,555014,138753,277507,208130,208130
3498,525745,131436,262873,197154,197154
3499,452133,113033,226067,169550,169550
3500,447807,111952,223904,167928,167928
3501,418188,104547,209094,156821,156821
3502,445630,111407,222815,167111,167111
3503,413330,103333,206665,154999,154999
3504,413667,103417,206833,155125,155125
3505,468634,117158,234317,175738,175738
3506,481546,120387,240773,180580,180580
3507,630429,157607,315215,236411,236411
3508,690141,172535,345070,258803,258803
3509,776368,194092,388184,291138,291138
3510,755657,188914,377829,283371,283371
3511,723482,180870,361741,271306,271306
3512,724512,181128,362256,271692,271692
3513,790539,197635,395269,296452,296452
3514,856908,214227,428454,321341,321341
3515,811296,202824,405648,304236,304236
3516,730866,182717,365433,274075,274075
3517,637097,159274,318549,238911,238911
3518,647827,161957,323914,242935,242935
3519,581118,145279,290559,217919,217919
3520,587871,146968,293936,220452,220452
3521,494638,123660,247319,185489,185489
3522,431223,107806,215611,161709,161709
3523,411710,102928,205855,154391,154391
3524,341485,85371,170742,128057,128057
3525,320380,80095,160190,120143,120143
3526,338079,84520,169040,126780,126780
3527,335920,83980,167960,125970,125970
3528,312879,78220,156439,117330,117330
3529,309744,77436,154872,116154,116154
3530,306740,76685,153370,115028,115028
3531,406078,101520,203039,152279,152279
3532,358648,89662,179324,134493,134493
3533,370571,92643,185286,138964,138964
3534,372714,93179,186357,139768,139768
3535,392256,98064,196128,147096,147096
3536,438080,109520,219040,164280,164280
3537,386726,96682,193363,145022,145022
3538,412846,103212,206423,154817,154817
3539,407290,101822,203645,152734,152734
3540,428197,107049,214098,160574,160574
3541,426501,106625,213250,159938,159938
3542,417299,104325,208649,156487,156487
3543,384221,96055,192110,144083,144083
3544,384972,96243,192486,144365,144365
3545,423101,105775,211550,158663,158663
3546,341884,85471,170942,128207,128207
3547,315534,78884,157767,118325,118325
3548,299256,74814,149628,112221,112221
3549,293157,73289,146578,109934,109934
3550,263765,65941,131882,98912,98912
3551,273283,68321,136642,102481,102481
